code,sectionId,recordTime,quota,enrol,wait
RMBI1010,1,434,50,50,17
RMBI1010,1,435,50,50,17
RMBI1010,1,436,50,50,17
RMBI1010,1,437,50,50,17
RMBI1010,1,438,50,50,17
RMBI1010,1,439,50,50,17
RMBI1010,1,440,50,50,17
RMBI1010,1,441,50,50,17
RMBI1010,1,442,50,50,17
RMBI1010,1,443,50,50,17
RMBI1010,1,444,50,50,17
RMBI1010,1,445,50,50,17
RMBI1010,1,446,50,50,17
RMBI1010,1,447,50,50,17
RMBI1010,1,448,50,50,17
RMBI1010,1,449,50,50,17
RMBI1010,1,450,50,50,17
RMBI1010,1,451,50,50,17
RMBI1010,1,452,50,49,18
RMBI1010,1,453,50,50,17
RMBI1010,1,454,50,50,17
RMBI1010,1,455,50,50,17
RMBI1010,1,456,50,50,16
RMBI1010,1,457,50,50,16
RMBI1010,1,458,50,50,16
RMBI1010,1,459,50,50,16
RMBI1010,1,460,50,49,16
RMBI1010,1,461,50,50,15
RMBI1010,1,462,50,50,15
RMBI1010,1,463,50,50,15
RMBI1010,1,464,50,50,15
RMBI1010,1,465,50,50,15
RMBI1010,1,466,50,50,15
RMBI1010,1,467,50,50,15
RMBI1010,1,468,50,50,15
RMBI1010,1,469,50,50,15
RMBI1010,1,470,50,50,15
RMBI1010,1,471,50,50,15
RMBI1010,1,472,50,50,15
RMBI1010,1,473,50,50,15
RMBI1010,1,474,50,50,15
RMBI1010,1,475,50,50,15
RMBI1010,1,476,50,50,15
RMBI1010,1,477,50,50,15
RMBI1010,1,481,50,50,15
RMBI1010,1,482,50,50,15
RMBI1010,1,483,50,50,15
RMBI1010,1,484,50,50,15
RMBI1010,1,485,50,50,15
RMBI1010,1,486,50,50,15
RMBI1010,1,487,50,50,15
RMBI1010,1,488,50,50,15
RMBI1010,1,489,50,50,15
RMBI1010,1,490,50,50,15
RMBI1010,1,491,50,50,15
RMBI1010,1,492,50,50,15
RMBI1010,1,493,50,50,15
RMBI1010,1,495,50,50,15
RMBI1010,1,496,50,50,15
RMBI1010,1,497,50,50,15
RMBI1010,1,498,50,50,15
RMBI1010,1,499,50,50,15
RMBI1010,1,500,50,50,15
RMBI1010,1,501,50,50,15
RMBI1010,1,502,50,50,15
RMBI1010,1,503,50,50,15
RMBI1010,1,504,50,50,15
RMBI1010,1,505,50,50,15
RMBI1010,1,506,50,50,15
RMBI1010,1,507,50,50,15
RMBI1010,1,508,50,50,15
RMBI1010,1,509,50,50,15
RMBI1010,1,510,50,50,15
RMBI1010,1,511,50,50,15
RMBI1010,1,512,50,50,15
RMBI1010,1,513,50,50,15
RMBI1010,1,514,50,50,15
RMBI1010,1,515,50,50,15
RMBI1010,1,516,50,50,15
RMBI1010,1,517,50,50,15
RMBI1010,1,518,50,50,15
RMBI1010,1,519,50,50,15
RMBI1010,1,520,50,50,15
RMBI1010,1,521,50,50,15
RMBI1010,1,522,50,50,15
RMBI1010,1,523,50,50,15
RMBI1010,1,524,50,50,15
RMBI1010,1,525,50,50,15
RMBI1010,1,529,50,50,15
RMBI1010,1,530,50,50,16
RMBI1010,1,531,50,50,16
RMBI1010,1,532,50,50,16
RMBI1010,1,533,50,50,17
RMBI1010,1,534,50,50,17
RMBI1010,1,539,50,50,16
RMBI1010,1,540,50,49,16
RMBI1010,1,541,50,50,16
RMBI1010,1,542,50,50,17
RMBI1010,1,543,50,50,18
RMBI1010,1,544,50,50,18
RMBI1010,1,545,50,50,18
RMBI1010,1,546,50,50,18
RMBI1010,1,547,50,50,18
RMBI1010,1,548,50,50,18
RMBI1010,1,549,50,50,18
RMBI1010,1,550,50,50,17
RMBI1010,1,551,50,50,17
RMBI1010,1,552,50,50,17
RMBI1010,1,553,50,50,17
RMBI1010,1,554,50,50,18
RMBI1010,1,555,50,50,19
RMBI1010,1,556,50,50,19
RMBI1010,1,557,50,50,19
RMBI1010,1,558,50,50,19
RMBI1010,1,559,50,50,19
RMBI1010,1,560,50,49,19
RMBI1010,1,561,50,50,18
RMBI1010,1,562,50,50,18
RMBI1010,1,563,50,50,18
RMBI1010,1,564,50,50,18
RMBI1010,1,565,50,50,18
RMBI1010,1,566,50,50,18
RMBI1010,1,567,50,50,18
RMBI1010,1,568,50,50,18
RMBI1010,1,569,50,50,18
RMBI1010,1,570,50,50,18
RMBI1010,1,571,50,50,18
RMBI1010,1,572,50,50,18
RMBI1010,1,573,50,50,18
RMBI1010,1,577,50,50,18
RMBI1010,1,578,50,50,18
RMBI1010,1,579,50,50,18
RMBI1010,1,580,50,50,18
RMBI1010,1,581,50,50,18
RMBI1010,1,582,50,50,18
RMBI1010,1,583,50,50,17
RMBI1010,1,584,50,50,17
RMBI1010,1,585,50,50,17
RMBI1010,1,586,50,50,17
RMBI1010,1,587,50,50,17
RMBI1010,1,588,50,49,17
RMBI1010,1,589,50,50,15
RMBI1010,1,590,50,50,16
RMBI1010,1,591,50,50,16
RMBI1010,1,592,50,50,16
RMBI1010,1,593,50,50,16
RMBI1010,1,594,50,50,16
RMBI1010,1,595,50,50,16
RMBI1010,1,596,50,50,16
RMBI1010,1,597,50,50,16
RMBI1010,1,598,50,50,16
RMBI1010,1,599,50,50,16
RMBI1010,1,600,50,50,16
RMBI1010,1,601,50,50,16
RMBI1010,1,602,50,50,16
RMBI1010,1,603,50,50,15
RMBI1010,1,604,50,50,15
RMBI1010,1,605,50,50,15
RMBI1010,1,606,50,50,15
RMBI1010,1,607,50,50,15
RMBI1010,1,608,50,50,15
RMBI1010,1,609,50,50,14
RMBI1010,1,610,50,50,14
RMBI1010,1,611,50,50,14
RMBI1010,1,612,50,50,14
RMBI1010,1,613,50,50,14
RMBI1010,1,614,50,50,14
RMBI1010,1,615,50,50,14
RMBI1010,1,616,50,50,14
RMBI1010,1,617,50,50,14
RMBI1010,1,618,50,50,14
RMBI1010,1,619,50,50,14
RMBI1010,1,620,50,50,14
RMBI1010,1,621,50,50,14
RMBI1010,1,625,50,50,14
RMBI1010,1,626,50,50,14
RMBI1010,1,627,50,50,14
RMBI1010,1,628,50,50,14
RMBI1010,1,629,50,50,14
RMBI1010,1,630,50,50,14
RMBI1010,1,631,50,50,14
RMBI1010,1,632,50,50,14
RMBI1010,1,633,50,50,14
RMBI1010,1,634,50,50,14
RMBI1010,1,635,50,50,14
RMBI1010,1,636,50,50,14
RMBI1010,1,637,50,50,14
RMBI1010,1,638,50,50,14
RMBI1010,1,639,50,50,14
RMBI1010,1,640,50,49,14
RMBI1010,1,641,50,50,12
RMBI1010,1,642,50,50,12
RMBI1010,1,643,50,50,13
RMBI1010,1,649,50,50,13
RMBI1010,1,650,50,50,12
RMBI1010,1,651,50,50,12
RMBI1010,1,652,50,50,11
RMBI1010,1,653,50,50,11
RMBI1010,1,654,50,50,11
RMBI1010,1,655,50,50,11
RMBI1010,1,656,50,50,11
RMBI1010,1,657,50,50,11
RMBI1010,1,658,50,50,11
RMBI1010,1,659,50,50,11
RMBI1010,1,660,50,50,11
RMBI1010,1,661,50,50,11
RMBI1010,1,662,50,50,11
RMBI1010,1,663,50,50,11
RMBI1010,1,664,50,50,11
RMBI1010,1,665,50,50,11
RMBI1010,1,666,50,50,11
RMBI1010,1,667,50,50,11
RMBI1010,1,668,50,50,11
RMBI1010,1,669,50,50,11
RMBI1010,1,673,50,50,11
RMBI1010,1,674,50,50,11
RMBI1010,1,675,50,50,11
RMBI1010,1,676,50,50,11
RMBI1010,1,677,50,50,11
RMBI1010,1,678,50,50,11
RMBI1010,1,679,50,50,11
RMBI1010,1,680,50,50,11
RMBI1010,1,681,50,50,13
RMBI1010,1,682,50,50,13
RMBI1010,1,683,50,50,13
RMBI1010,1,684,50,50,13
RMBI1010,1,685,50,50,14
RMBI1010,1,686,50,50,14
RMBI1010,1,687,50,50,14
RMBI1010,1,688,50,50,14
RMBI1010,1,689,50,50,14
RMBI1010,1,690,50,50,14
RMBI1010,1,691,50,50,14
RMBI1010,1,692,50,50,14
RMBI1010,1,693,50,50,14
RMBI1010,1,694,50,50,14
RMBI1010,1,695,50,50,14
RMBI1010,1,696,50,50,14
RMBI1010,1,697,50,50,14
RMBI1010,1,698,50,50,14
RMBI1010,1,699,50,50,14
RMBI1010,1,700,50,50,14
RMBI1010,1,701,50,50,14
